"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"BE000006447","UCCLE, BE","2016-07-26","0.00",,"65","72","57"
"BE000006447","UCCLE, BE","2016-07-27",,,"64","71","55"
"BE000006447","UCCLE, BE","2016-07-28",,,"66","73",
"BE000006447","UCCLE, BE","2016-07-29","0.09",,"65","72","58"
"BE000006447","UCCLE, BE","2016-07-30",,,"63","72","58"
"BE000006447","UCCLE, BE","2016-07-31",,,"63","69",
"BE000006447","UCCLE, BE","2016-08-01",,,"61","71","52"
"BE000006447","UCCLE, BE","2016-08-02","0.59",,"60","63","56"
"BE000006447","UCCLE, BE","2016-08-03","0.59",,"63","66",
"BE000006447","UCCLE, BE","2016-08-04",,,"62","69","57"
"BE000006447","UCCLE, BE","2016-08-05",,,"61","70","55"
"BE000006447","UCCLE, BE","2016-08-06",,,"62","71","55"
"BE000006447","UCCLE, BE","2016-08-07",,,"65","74","54"
"BE000006447","UCCLE, BE","2016-08-08",,,"62","71","57"
"BE000006447","UCCLE, BE","2016-08-09",,,"59","66",
"BE000006447","UCCLE, BE","2016-08-10",,,"54","60",
"BE000006447","UCCLE, BE","2016-08-11",,,"54",,"45"
"BE000006447","UCCLE, BE","2016-08-12",,,"64","72","57"
"BE000006447","UCCLE, BE","2016-08-13",,,"64","75","55"
"BE000006447","UCCLE, BE","2016-08-14",,,"63","72","55"
"BE000006447","UCCLE, BE","2016-08-15",,,"64","72","56"
"BE000006447","UCCLE, BE","2016-08-16",,,"64","75","53"
"BE000006447","UCCLE, BE","2016-08-17",,,"66","79","54"
"BE000006447","UCCLE, BE","2016-08-18",,,"66","77","57"
"BE000006447","UCCLE, BE","2016-08-19",,,"65","72","58"
"BE000006447","UCCLE, BE","2016-08-20",,,"64","73",
"BE000006447","UCCLE, BE","2016-08-21","0.28",,"60","66","55"
"BE000006447","UCCLE, BE","2016-08-22",,,"65","76","57"
"BE000006447","UCCLE, BE","2016-08-23",,,"70","83","57"
"BE000006447","UCCLE, BE","2016-08-24",,,"76","90","64"
"BE000006447","UCCLE, BE","2016-08-25",,,"78","91","66"
"BE000006447","UCCLE, BE","2016-08-26",,,"74","83","67"
"BE000006447","UCCLE, BE","2016-08-27",,,"74","88","63"
"BE000006447","UCCLE, BE","2016-08-28",,,"70","76",
"BE000006447","UCCLE, BE","2016-08-29",,,"64","71",
"BE000006447","UCCLE, BE","2016-08-30",,,"63","74","52"
"BE000006447","UCCLE, BE","2016-08-31",,,"66","78","53"
"BE000006447","UCCLE, BE","2016-09-01",,,"63","73","57"
"BE000006447","UCCLE, BE","2016-09-02",,,"62","73","53"
"BE000006447","UCCLE, BE","2016-09-03","0.02",,"64","74","56"
"BE000006447","UCCLE, BE","2016-09-04","0.28",,"63","69",
"BE000006447","UCCLE, BE","2016-09-05",,,"64",,"58"
"BE000006447","UCCLE, BE","2016-09-06",,,"66","72",
"BE000006447","UCCLE, BE","2016-09-07",,,"67","79","55"
"BE000006447","UCCLE, BE","2016-09-08",,,"67","80",
"BE000006447","UCCLE, BE","2016-09-09",,,"62","74","52"
"BE000006447","UCCLE, BE","2016-09-10",,,"66","77","54"
"BE000006447","UCCLE, BE","2016-09-11",,,"66","71","62"
"BE000006447","UCCLE, BE","2016-09-12",,,"72","84","62"
"BE000006447","UCCLE, BE","2016-09-13",,,"75","89","64"
"BE000006447","UCCLE, BE","2016-09-14",,,"75","86","65"
"BE000006447","UCCLE, BE","2016-09-15",,,"67","79",
"BE000006447","UCCLE, BE","2016-09-16",,,"62","71","56"
"BE000006447","UCCLE, BE","2016-09-17",,,"61","68","58"
"BE000006447","UCCLE, BE","2016-09-18",,,"63","69",
"BE000006447","UCCLE, BE","2016-09-19",,,"60","69","53"
