DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2016-05-22,0.13,,65.0,,
2016-05-23,0.0,,63.5,63.0,
2016-05-24,,,62.5,,
2016-05-25,0.02,,57.0,,
2016-05-26,,,54.5,,
2016-05-27,0.0,,56.0,63.0,42.0
2016-05-28,0.0,,57.5,,51.0
2016-05-29,0.0,,64.0,71.0,
2016-05-30,0.35,,66.5,,
2016-05-31,0.2,,67.5,79.0,
2016-06-01,0.03,,68.5,80.0,
2016-06-02,0.0,,69.5,79.0,
2016-06-03,0.0,,70.0,81.0,60.0
2016-06-04,0.0,,67.5,,55.0
2016-06-05,0.0,,63.5,74.0,56.0
2016-06-06,0.0,,62.0,73.0,56.0
2016-06-07,0.0,,60.5,72.0,
2016-06-08,0.0,,60.5,69.0,
2016-06-09,0.0,,58.0,,44.0
2016-06-10,0.0,,56.5,63.0,
2016-06-11,0.0,,54.5,64.0,48.0
2016-06-12,0.0,,57.5,68.0,46.0
2016-06-13,0.0,,58.0,68.0,45.0
2016-06-14,0.0,,59.0,65.0,54.0
2016-06-15,0.22,,62.0,68.0,56.0
2016-06-16,0.0,,60.0,67.0,
2016-06-17,,,60.0,68.0,
2016-06-18,0.0,,60.5,66.0,
2016-06-19,0.0,,59.5,63.0,
2016-06-20,0.0,,59.5,,51.0
2016-06-21,0.79,,61.5,,
2016-06-22,0.0,,63.0,67.0,
2016-06-23,0.19,,65.5,67.0,55.0
2016-06-24,0.57,,69.0,,
2016-06-25,0.0,,68.0,67.0,
2016-06-26,0.44,,63.5,69.0,
2016-06-27,0.0,,62.5,66.0,53.0
2016-06-28,0.02,,61.0,67.0,54.0
2016-06-29,0.0,,60.5,66.0,51.0
2016-06-30,,,62.5,67.0,
2016-07-01,,,64.0,67.0,54.0
2016-07-02,,,62.0,66.0,
2016-07-03,,,59.5,65.0,
2016-07-04,0.1,,60.5,65.0,53.0
2016-07-05,0.07,,61.0,63.0,
2016-07-06,0.08,,60.0,,53.0
2016-07-07,0.0,,60.0,65.0,53.0
2016-07-08,0.02,,62.0,68.0,57.0
2016-07-09,0.03,,61.5,66.0,57.0
2016-07-10,0.13,,63.0,69.0,58.0
2016-07-11,0.0,,64.5,69.0,
2016-07-12,,,63.5,68.0,
2016-07-13,,,61.5,66.0,55.0
2016-07-14,,,61.5,70.0,
2016-07-15,0.0,,62.5,,54.0
2016-07-16,0.0,,62.0,69.0,56.0
2016-07-17,0.03,,61.0,65.0,
2016-07-18,0.04,,61.5,65.0,57.0
2016-07-19,0.07,,63.0,72.0,57.0
2016-07-20,0.0,,66.0,,61.0
2016-07-21,0.0,,68.0,75.0,60.0
2016-07-22,0.02,,68.0,81.0,
2016-07-23,0.0,,67.5,77.0,
2016-07-24,0.0,,69.5,81.0,
2016-07-25,0.0,,68.5,,
2016-07-26,0.15,,66.5,72.0,
2016-07-27,0.0,,65.0,72.0,55.0
2016-07-28,0.45,,65.5,71.0,
2016-07-29,0.0,,64.0,,55.0
2016-07-30,0.36,,65.5,,
2016-07-31,0.0,,63.0,68.0,55.0
2016-08-01,0.04,,62.5,65.0,55.0
2016-08-02,0.17,,61.5,67.0,
2016-08-03,0.04,,62.0,69.0,50.0
2016-08-04,0.0,,65.5,70.0,
2016-08-05,0.26,,65.0,70.0,58.0
2016-08-06,0.06,,61.5,65.0,
2016-08-07,0.0,,63.0,69.0,54.0
2016-08-08,,,63.0,64.0,
2016-08-09,0.06,,58.5,62.0,53.0
2016-08-10,,,56.5,,
2016-08-11,,,57.5,62.0,49.0
2016-08-12,0.0,,60.0,63.0,50.0
2016-08-13,0.12,,63.0,68.0,
2016-08-14,0.05,,62.0,66.0,
2016-08-15,0.0,,61.5,69.0,
2016-08-16,0.0,,60.0,73.0,49.0
2016-08-17,0.0,,62.0,72.0,
2016-08-18,0.0,,60.0,,56.0
2016-08-19,,,61.5,,
2016-08-20,0.0,,62.5,65.0,
2016-08-21,0.13,,63.0,74.0,52.0
2016-08-22,0.19,,64.0,70.0,
2016-08-23,0.2,,64.0,70.0,57.0
2016-08-24,0.0,,64.5,76.0,59.0
2016-08-25,0.0,,70.0,85.0,
2016-08-26,0.0,,68.5,81.0,
2016-08-27,0.0,,63.5,70.0,
2016-08-28,,,65.0,,
2016-08-29,,,63.5,67.0,
2016-08-30,0.0,,63.0,70.0,
2016-08-31,0.0,,64.5,72.0,59.0
2016-09-01,0.0,,64.0,68.0,
2016-09-02,0.0,,62.5,67.0,56.0
2016-09-03,0.07,,62.5,,
2016-09-04,0.01,,59.0,67.0,51.0
2016-09-05,0.0,,60.5,73.0,51.0
2016-09-06,0.0,,62.5,73.0,52.0
2016-09-07,0.06,,66.5,,
2016-09-08,0.0,,66.0,,
2016-09-09,0.0,,66.5,72.0,
2016-09-10,0.0,,64.0,75.0,
2016-09-11,,,64.0,66.0,
2016-09-12,,,63.0,,46.0
2016-09-13,,,68.0,,58.0
2016-09-14,0.0,,67.0,80.0,59.0
2016-09-15,0.0,,66.5,79.0,57.0
2016-09-16,0.0,,65.5,72.0,58.0
2016-09-17,0.0,,61.5,67.0,
2016-09-18,0.0,,59.0,66.0,49.0
2016-09-19,0.0,,57.0,65.0,48.0
2016-09-20,0.0,,57.5,69.0,43.0
2016-09-21,0.0,,57.5,67.0,53.0
2016-09-22,0.14,,57.0,,51.0
2016-09-23,0.0,,59.5,66.0,52.0
2016-09-24,0.0,,59.5,68.0,48.0
2016-09-25,0.0,,61.5,72.0,51.0
2016-09-26,,,60.0,68.0,
2016-09-27,,,59.5,,
2016-09-28,,,61.5,65.0,
2016-09-29,0.12,,62.0,65.0,
2016-09-30,0.18,,57.5,59.0,
2016-10-01,0.06,,56.0,61.0,48.0
2016-10-02,0.2,,57.0,59.0,
2016-10-03,0.04,,55.0,59.0,
2016-10-04,0.0,,51.0,57.0,41.0
2016-10-05,0.0,,49.0,54.0,38.0
2016-10-06,0.0,,50.5,,41.0
2016-10-07,0.0,,50.5,56.0,42.0
2016-10-08,0.0,,49.5,54.0,46.0
2016-10-09,0.02,,47.5,,45.0
2016-10-10,0.39,,49.0,,
2016-10-11,0.04,,48.5,49.0,44.0
2016-10-12,0.0,,48.0,48.0,45.0
2016-10-13,0.0,,48.5,51.0,45.0
2016-10-14,0.0,,48.0,,
